지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
159,1915-08-21,23.6,28.4,,2.7,83,
159,1915-08-22,23.8,27.4,3.8,3.7,84,
159,1915-08-23,23.8,29.2,.2,2.3,80.3,
159,1915-08-24,23.4,27,209.1,6.1,89,
159,1915-08-25,23.7,27.2,1,7.5,77.7,
159,1915-08-26,23,28.3,,3.2,78,
159,1915-08-27,23.8,29.1,,4.3,78,
159,1915-08-28,21.5,30.2,,6.1,61.7,
159,1915-08-29,19.8,26.9,,2.9,78.3,
159,1915-08-30,19.3,27.2,.2,2.6,78,
159,1915-08-31,20.2,26.1,23.6,2.7,74.7,
159,1915-09-01,21.9,25.2,,6.1,74.3,
159,1915-09-02,21.6,22.7,18,1.5,89,
159,1915-09-03,19.5,25.8,,4.1,68.3,
159,1915-09-04,19.3,25.3,,4.9,67,
159,1915-09-05,21.6,24.5,0,6.7,71,
159,1915-09-06,19.2,23.3,27.5,6.7,84.7,
159,1915-09-07,18.5,20.3,106.2,5.1,90.7,
159,1915-09-08,17,19.7,102.8,10,87.7,
159,1915-09-09,17,24.8,22.3,11.4,62.3,
159,1915-09-10,19,25.9,,3.8,77.3,
159,1915-09-11,21,27,,4.1,69.7,
159,1915-09-12,19.8,25.1,,5.1,56.7,
159,1915-09-13,18.1,22.9,2.8,2.4,81.3,
159,1915-09-14,18.5,23,.5,2.6,79.3,
159,1915-09-15,17.6,24.5,,5.4,66.7,
159,1915-09-16,17.8,25.6,,3.5,74.7,
159,1915-09-17,17.3,25.3,,2.2,79,
159,1915-09-18,16.7,27,,2.6,75,
159,1915-09-19,17.3,26.4,,3.4,70.7,
159,1915-09-20,21.1,23.6,52.9,3.7,91.7,
159,1915-09-21,20.6,24.4,0,2.9,81,
159,1915-09-22,18.5,25.7,,4.3,70.7,
159,1915-09-23,19.5,25.4,,3.8,72.7,
159,1915-09-24,19.3,24.8,2.1,2.9,84,
159,1915-09-25,18.9,22.9,4.2,3.5,82.3,
159,1915-09-26,17.2,23.4,6.7,2.5,74,
159,1915-09-27,15.3,22,,3.9,73.7,
159,1915-09-28,17.5,22.9,0,5.2,72.3,
159,1915-09-29,19.2,21.6,13.5,4.8,82.7,
159,1915-09-30,18.5,24.9,.1,3.3,81,
159,1915-10-01,17.8,24.9,0,1.8,85,
159,1915-10-02,17.8,26,,1.7,83,
159,1915-10-03,17.2,24.7,,4.4,68.7,
159,1915-10-04,17.1,25.6,,3.5,77.3,
159,1915-10-05,16.1,26.1,0,2.4,78.7,
159,1915-10-06,19.2,25.1,,4.5,75.7,
159,1915-10-07,18.3,22.4,0,7.1,72.7,
159,1915-10-08,18.3,20.9,31.8,3.1,82.7,
159,1915-10-09,18,25.4,,4.5,62.3,
159,1915-10-10,12.1,22.8,,3.7,76.3,
159,1915-10-11,17.8,22.4,0,3.7,71.3,
159,1915-10-12,15.5,23.4,,4.4,65.3,
159,1915-10-13,12.5,20.8,,6.9,51.7,
159,1915-10-14,11.8,21.5,,3.8,56.3,
159,1915-10-15,11,23.3,,2.3,61,
159,1915-10-16,11.8,23.6,0,2,72,
159,1915-10-17,13.7,24.7,0,2.4,71.3,
159,1915-10-18,13.8,24.8,0,2.3,75.3,
159,1915-10-19,14.3,25.3,0,2,73.7,
159,1915-10-20,16.7,20.4,5.6,3.6,77,
159,1915-10-21,15.1,17.1,11.2,5.8,83,
159,1915-10-22,14.6,19.3,,3.7,73.3,
159,1915-10-23,11,20.4,,3.1,67,
159,1915-10-24,14.8,21.3,,4.3,65.3,
159,1915-10-25,15.6,20,56.2,5.6,77,
159,1915-10-26,14.8,24.8,.5,4.1,74,
159,1915-10-27,7.1,17.3,,7.8,47.7,
159,1915-10-28,5.1,15.7,,7.2,53,
159,1915-10-29,12.2,16.5,,4.4,58,
159,1915-10-30,9,20,,4.1,65.7,
159,1915-10-31,7.8,17,,5.6,54,
159,1915-11-01,8.8,16.7,,4.4,53.7,
159,1915-11-02,11.8,17,0,2.8,71,
159,1915-11-03,9.4,20.7,0,2.3,74,
159,1915-11-04,11.8,18.7,0,3.7,63,
159,1915-11-05,12.1,18.9,,4.5,58.3,
159,1915-11-06,10.5,19.4,,3.9,62.7,
159,1915-11-07,14.4,17.6,0,2.3,73.3,
159,1915-11-08,12.9,17.7,0,2.3,70.7,
159,1915-11-09,12.1,16.7,,4.5,51.3,
159,1915-11-10,9.3,18.9,,4,53.7,
159,1915-11-11,10.6,20.4,,2.8,67,
159,1915-11-12,6.6,14.8,,6.8,63.3,
159,1915-11-13,6.8,13.1,,6.8,55,
159,1915-11-14,10.3,17,,4.5,57.3,
159,1915-11-15,11.4,18.7,,4.7,62.7,
159,1915-11-16,9.3,19.5,3.5,2.1,85.7,
159,1915-11-17,5.7,16.5,2.3,8.1,49.7,
159,1915-11-18,4.4,11.7,,7.6,40.7,
159,1915-11-19,2,9.6,,3.9,57,
159,1915-11-20,2.5,8.7,,6.7,46,
159,1915-11-21,3.7,12.7,,5.9,40,
159,1915-11-22,6,15.5,,5.3,53.3,
159,1915-11-23,12.2,17.1,,5.7,55,
159,1915-11-24,12.4,18,47.4,5.2,86.7,
159,1915-11-25,11.2,17.6,24.3,6.1,69,
159,1915-11-26,6.6,14.5,,5.4,61.3,
159,1915-11-27,7.8,15.2,,4.8,56.7,
159,1915-11-28,2.1,9.2,,7.8,36,
159,1915-11-29,.9,5.8,,14.5,35,
159,1915-11-30,.6,7.8,,7.6,37.7,
159,1915-12-01,3.8,11.4,,6,56,
159,1915-12-02,2.3,11.9,,4.4,53,
159,1915-12-03,5.9,14.2,0,6,45.7,
159,1915-12-04,1.1,9.6,,4.7,39,
159,1915-12-05,2.6,12,,4.3,42.7,
159,1915-12-06,5.3,16,,4.4,61.7,
159,1915-12-07,5.4,13.5,,6.4,62,
159,1915-12-08,6.9,13,,3.5,67.3,
159,1915-12-09,2.4,10,,9.4,47.7,
159,1915-12-10,-.4,9.1,,6.2,48,
159,1915-12-11,5,10.3,,5.5,36,
159,1915-12-12,2.6,10.7,,6.9,48.3,
159,1915-12-13,3.8,11.8,,6.3,58,
159,1915-12-14,-1.5,8.8,,7.8,35,
159,1915-12-15,1.6,10.2,,3.8,55.7,
159,1915-12-16,6.4,12.7,,6.5,55,
159,1915-12-17,-2.9,6.6,,9.8,36.3,
159,1915-12-18,-5.5,-.7,,13.8,30.3,
159,1915-12-19,-6.1,3.7,,7,32,
159,1915-12-20,-1.2,7,,6.4,28,
159,1915-12-21,-1.1,9.6,0,5.7,59.7,
159,1915-12-22,-1,5.4,0,10.8,37.3,
159,1915-12-23,-4,7,,3,56.7,
159,1915-12-24,-.9,13.2,1.5,2.3,69,
159,1915-12-25,7.7,14.4,,4.6,49.3,
159,1915-12-26,2.7,9.4,,4.9,41.3,
159,1915-12-27,2.1,12.4,,4.7,35.7,
159,1915-12-28,2.8,15,,3.1,58,
159,1915-12-29,4.6,13.5,,1.7,61.7,
159,1915-12-30,8,14.4,,5,60,
159,1915-12-31,9.5,16.4,,3.4,64.3,
159,1916-01-01,5.1,15,.7,3.2,71.3,
159,1916-01-02,9,13.8,5,4.5,73.7,
159,1916-01-03,8.3,14.9,,3.1,68.7,
159,1916-01-04,5.5,13.1,,6.6,52.7,
159,1916-01-05,2.2,7.1,0,7.4,65,
159,1916-01-06,2,9.2,,3.9,60.3,
159,1916-01-07,5.9,11.5,1,3,72.7,
159,1916-01-08,7.9,12.6,9.5,.9,94.3,
159,1916-01-09,6,17.3,11.1,7.6,74.7,
159,1916-01-10,-1.4,6.5,,9.4,36,
159,1916-01-11,-4.1,2.9,,10.9,25,
159,1916-01-12,-2.6,4.8,,8.4,41.3,
159,1916-01-13,-3.5,6.9,,2.5,59.3,
159,1916-01-14,-.3,7.7,,5.6,54.3,
159,1916-01-15,-.3,6.9,,5.1,39.3,
159,1916-01-16,-1.5,5,,7.7,29.7,
159,1916-01-17,-2.2,6.5,,6.2,30.3,
159,1916-01-18,-1.6,7.6,,5.3,42.3,
159,1916-01-19,-.8,9.7,,3.8,45.3,
159,1916-01-20,.4,9.4,,5.4,55.3,
159,1916-01-21,.1,15.3,6.1,2.6,75.7,
159,1916-01-22,4.8,13.6,,6.9,65.3,
159,1916-01-23,-4.8,5.1,.7,10.7,55,
159,1916-01-24,-6.2,-.1,,9,35,
159,1916-01-25,-4.1,6,,6.6,48,
159,1916-01-26,-1.3,7,,4.9,56.7,
159,1916-01-27,-.5,9.6,,3.9,56.7,
159,1916-01-28,.7,9.1,,5.6,33.3,
159,1916-01-29,-.3,6.3,,5.2,35,
159,1916-01-30,-1.8,7.3,,6,42,
159,1916-01-31,-2,8.9,,4.1,48,
159,1916-02-01,2.3,10,,4.5,52,
159,1916-02-02,-1.7,8.1,,9,40.3,
159,1916-02-03,-.2,10.2,,6.8,43.7,
159,1916-02-04,4,10.1,0,5.8,53,
159,1916-02-05,7.3,11.6,2.4,5.8,66.3,
159,1916-02-06,6.9,8.9,28.9,9.5,79,
159,1916-02-07,7,10.9,.4,4.9,76,
159,1916-02-08,-.7,7.8,,12.5,50,
159,1916-02-09,-2.7,2.8,,12.1,41,
159,1916-02-10,-3.9,4.7,,7.8,45,
159,1916-02-11,-1.3,6.1,,7.2,42,
159,1916-02-12,-2.2,3.3,0,8.8,38.7,
159,1916-02-13,-3.4,3.6,,10.6,38,
159,1916-02-14,-4.4,1.6,,6.9,39.7,
159,1916-02-15,-4.5,3.7,,6.5,45.7,
159,1916-02-16,-1.7,4.2,,8.7,23,
159,1916-02-17,-3.5,7.2,,5.4,38,
159,1916-02-18,1.5,10.4,,3.7,47.7,
159,1916-02-19,.7,7.4,,6,37.3,
159,1916-02-20,.2,6.2,5,7.1,67,
159,1916-02-21,2,6.2,13.8,7.7,70.7,
159,1916-02-22,2.3,7.8,.1,6.7,61.7,
159,1916-02-23,4.6,9.8,4.1,5.4,75,
159,1916-02-24,5,13.8,,3.7,73,
159,1916-02-25,1.3,9.1,,7.4,34.3,
159,1916-02-26,-3.3,4.5,,10.2,25.7,
159,1916-02-27,-3.6,7.3,,2.6,61,
159,1916-02-28,-.2,7,16.6,4.5,82.7,
159,1916-02-29,-.7,7.4,3.9,12.9,60.3,
159,1916-03-01,-3.6,1.6,,7.8,40,
159,1916-03-02,-3.6,2.2,,8.9,38.7,
159,1916-03-03,-4.1,8.1,6.8,5.2,61.7,
159,1916-03-04,1.8,6.6,4.1,6.7,43.3,
159,1916-03-05,-.2,6.8,,6.5,43.3,
159,1916-03-06,-5.1,7.1,,6.7,36,
159,1916-03-07,-.7,8.3,,4.7,43,
159,1916-03-08,-2.9,6.7,,7,40.7,
159,1916-03-09,-1.4,8.2,,3.7,43.3,
159,1916-03-10,4.4,9.6,,3.8,57.7,
159,1916-03-11,2.5,10.5,,4.7,68.3,
159,1916-03-12,3.5,12.5,0,3.6,62.3,
159,1916-03-13,1.5,10.6,,7.5,37,
159,1916-03-14,-1,7.7,,6.2,25,
159,1916-03-15,-.7,7.3,,7.2,34,
159,1916-03-16,-1.3,7.2,0,9.8,31.7,
159,1916-03-17,-2.8,6.4,,8.9,30.7,
159,1916-03-18,-2.7,6.4,,6.7,37.7,
159,1916-03-19,-1.5,8.5,,5.1,40,
159,1916-03-20,1.6,12.8,,4,40,
159,1916-03-21,3.6,14.8,,2.6,62.3,
159,1916-03-22,2.9,13,,8,30.3,
159,1916-03-23,-.1,7.8,,8.9,34,
159,1916-03-24,-1,7.8,,6.7,38,
159,1916-03-25,0,9.3,,7,35.3,
159,1916-03-26,.8,14.4,,5,55.7,
159,1916-03-27,5.2,16.6,,6.6,51.7,
159,1916-03-28,.7,12.5,,6.7,35,
159,1916-03-29,3.8,14.9,,6.4,52.3,
159,1916-03-30,6.8,14.5,,4.5,65,
159,1916-03-31,6.3,13.9,.9,5.6,70.7,
159,1916-04-01,6.1,13.3,5,7.5,52,
159,1916-04-02,2.2,12.6,,4.1,60.3,
159,1916-04-03,5.3,13.8,,5.3,38.3,
159,1916-04-04,0,10.8,,5.8,36.3,
159,1916-04-05,.5,9.4,,7.4,34.7,
159,1916-04-06,1,11.8,,5.7,41.7,
159,1916-04-07,9.7,16.9,,7.8,62.7,
159,1916-04-08,8.6,16.6,,3.2,77,
159,1916-04-09,14.3,18.6,2.5,7.5,81.7,
159,1916-04-10,8.3,16.1,23,12.3,47.7,
159,1916-04-11,7.3,15.7,,6.1,50.3,
159,1916-04-12,6.2,16.5,,4.2,56,
159,1916-04-13,10.6,17.6,.1,4.1,75.7,
159,1916-04-14,9.9,15.6,,5.8,46,
159,1916-04-15,9.1,12.9,.7,6.9,68.3,
159,1916-04-16,3.5,13.8,,3.1,70,
159,1916-04-17,8.1,17.9,,4.2,59.3,
159,1916-04-18,8.5,17.8,,2.9,81,
159,1916-04-19,10.6,18.2,3.4,5.2,89.3,
159,1916-04-20,10.8,17.6,22,7.1,84,
159,1916-04-21,10.8,13.4,75.2,7.9,87.3,
159,1916-04-22,11.3,14.8,4,10.4,72.7,
159,1916-04-23,11,18.6,3.6,3.4,91.3,
159,1916-04-24,10.6,19.3,90.3,6.9,94.7,
159,1916-04-25,11.1,16.5,.2,3.2,84.7,
159,1916-04-26,11.5,16.9,0,6.3,60.3,
159,1916-04-27,10.3,17.2,,7.4,56.7,
159,1916-04-28,10.1,17,0,5.6,71.3,
159,1916-04-29,13.1,15.6,51.2,2.9,94.3,
159,1916-04-30,13.6,19,.5,3.9,80,
159,1916-05-01,12.1,17.9,0,6.4,69.7,
159,1916-05-02,11.8,16.8,,3.7,72.3,
159,1916-05-03,8.8,19.1,,3,51,
159,1916-05-04,10.3,21.5,,2.9,56.3,
159,1916-05-05,9.6,21.2,,2.9,54.7,
159,1916-05-06,13.9,18.3,33.5,4.8,90.7,
159,1916-05-07,9.1,17,,9.4,52.7,
159,1916-05-08,7.8,20.7,,5.9,37,
159,1916-05-09,13.8,21.6,,6.4,39.7,
159,1916-05-10,13.2,23.7,,3.8,56,
159,1916-05-11,11.1,21.9,,2.2,72.3,
159,1916-05-12,13.5,28.1,,4,68.3,
159,1916-05-13,10.7,19.8,,2.6,89,
159,1916-05-14,13.4,19.6,,4.3,75.7,
159,1916-05-15,14.5,21,,5.7,69,
159,1916-05-16,15.9,19.9,13.5,3.8,80,
159,1916-05-17,14,23.1,35.3,3.4,86,
159,1916-05-18,11.2,15.5,8,7.2,79.3,
159,1916-05-19,10.5,16.1,,5.9,72.7,
159,1916-05-20,9.5,17,,3.4,78.7,
159,1916-05-21,10.1,19.8,,2,80,
159,1916-05-22,10.9,22.2,,3.5,83.3,
159,1916-05-23,11.6,20.5,,3.5,76,
159,1916-05-24,12.3,20.3,17.5,2.8,90,
159,1916-05-25,17.3,23.5,,5.4,67,
159,1916-05-26,15.2,24.3,,3,67.3,
159,1916-05-27,16.6,23.3,,4.7,76.7,
159,1916-05-28,16.6,21.5,,5.9,80.3,
159,1916-05-29,14.5,22.7,,4.4,60.7,
159,1916-05-30,14.4,24.1,,2.4,68,
159,1916-05-31,10.3,22.8,,3.7,61.3,
159,1916-06-01,12.3,23.9,.3,4.8,62,
159,1916-06-02,11.6,25,,3.1,66.3,
159,1916-06-03,20.5,26.4,,5.8,52,
159,1916-06-04,16.2,25.1,,4.3,75,
159,1916-06-05,15.4,25.2,.3,3.7,79.7,
159,1916-06-06,18.3,22.1,45.2,5.2,95.7,
159,1916-06-07,14.3,18.9,61.8,3.6,88.7,
159,1916-06-08,15.8,21.7,1.3,1.7,82.3,
159,1916-06-09,17.2,21.1,71.5,2.8,93.7,
159,1916-06-10,17.1,19.7,42.3,2.1,95,
159,1916-06-11,15.7,22.1,,3.3,84.3,
159,1916-06-12,15.3,24.4,,2.3,74,
159,1916-06-13,19.2,24.8,0,3,77.7,
159,1916-06-14,20.6,23.4,6.3,6.1,84,
159,1916-06-15,19.6,23.6,40.5,9.2,91.7,
159,1916-06-16,17.7,23.7,3.4,2.9,84.3,
159,1916-06-17,17.6,25.4,,3.6,73.3,
159,1916-06-18,17.1,28.2,,2.3,79.3,
159,1916-06-19,15.4,25.5,,2.1,81.3,
159,1916-06-20,19.3,23.2,25,2.6,88.7,
159,1916-06-21,19.2,22.6,6.3,1.8,85,
159,1916-06-22,19.3,23.9,35.8,4.5,94.7,
159,1916-06-23,22,24.5,3.7,7.8,91,
159,1916-06-24,19.1,23.1,22.7,3,91.7,
159,1916-06-25,17.4,22.4,90.2,3.7,92.7,
159,1916-06-26,17.6,21.3,64.3,4,90,
159,1916-06-27,17.5,22.4,13.7,5.1,92.7,
159,1916-06-28,19.9,24.6,0,5.7,79,
159,1916-06-29,18.5,24.5,,3,83.7,
159,1916-06-30,19,26.6,10.6,3,83.7,
159,1916-07-01,18.5,23.1,13.8,3.8,90.7,
159,1916-07-02,16,25.1,,2.6,82.3,
159,1916-07-03,19.9,23.7,.4,3.5,88.3,
159,1916-07-04,19.7,23.6,.5,4,90,
159,1916-07-05,19.5,23.9,,3.6,90,
159,1916-07-06,20.6,25.6,.6,4.5,84,
159,1916-07-07,18.7,25.4,34.1,6.5,87,
159,1916-07-08,18.7,23,25.6,2.1,93,
159,1916-07-09,20.5,26.1,13.6,2.4,89.3,
159,1916-07-10,20.3,26.6,36.1,2.1,87.7,
159,1916-07-11,20.5,23.4,3,2.2,88,
159,1916-07-12,20.4,24.2,8.2,2.4,91,
159,1916-07-13,20.3,24.9,.3,3.9,79.3,
159,1916-07-14,18.5,23.6,,2.4,84,
159,1916-07-15,19,25.3,2.8,4.3,90.7,
159,1916-07-16,20.4,25.1,,2.8,85.7,
159,1916-07-17,20.3,27.3,10.2,3.8,85.3,
159,1916-07-18,21.7,27.6,0,3.4,83.3,
159,1916-07-19,22.1,27.8,0,5,88,
159,1916-07-20,23.6,26.5,1.2,7.6,87.3,
159,1916-07-21,23.3,26.3,12.5,3.7,82.7,
159,1916-07-22,22,25.7,1.2,3.7,89.7,
159,1916-07-23,21.6,24.9,41.9,2.7,90,
159,1916-07-24,20.7,26.3,23.1,2.2,91,
159,1916-07-25,21.9,26.9,21.1,3.1,87.3,
159,1916-07-26,20.8,27.8,,3,80.3,
159,1916-07-27,20.2,27.1,.5,3.8,79.3,
159,1916-07-28,21.2,27.1,.3,3.7,77,
159,1916-07-29,20.6,26.9,,3,75,
159,1916-07-30,22.6,27.2,,2.6,75.7,
159,1916-07-31,22.7,26.9,,3.1,76.3,
159,1916-08-01,23,27.1,0,3.3,77.7,
159,1916-08-02,22,28.9,0,3.1,82.3,
159,1916-08-03,25.4,29.6,0,2.6,74.3,
159,1916-08-04,25.1,30.6,,2.8,71,
159,1916-08-05,24.2,29.3,,3.4,78.3,
159,1916-08-06,21.3,28.6,,1.7,83.7,
159,1916-08-07,23.5,28.4,0,1.9,83,
159,1916-08-08,23.6,28.7,0,2.7,71.3,
159,1916-08-09,23.2,28.8,0,3.3,71,
159,1916-08-10,22.5,28.8,,3.6,75.7,
159,1916-08-11,24,30.1,.1,4.2,78.3,
159,1916-08-12,22.3,28.4,14.8,3.2,86,
159,1916-08-13,25.4,30.5,0,4.7,75.7,
159,1916-08-14,24.5,27.9,.1,5.8,75,
159,1916-08-15,23.5,28.6,,4.7,77.7,
159,1916-08-16,23.2,27.9,,4.4,78,
159,1916-08-17,23.6,30.1,,3.6,79.3,
159,1916-08-18,24.5,30.6,,2.6,82,
159,1916-08-19,22.5,31.9,,2.4,77.3,
159,1916-08-20,23,30.4,,5,60,
159,1916-08-21,22,28.3,,5.8,66.7,
159,1916-08-22,21.4,28.2,,6.5,60.3,
159,1916-08-23,22.4,25.8,,7.2,69,
159,1916-08-24,23.3,27.7,1,8.3,77.3,
159,1916-08-25,23.6,29.6,53.4,3.5,84,
159,1916-08-26,24.5,29.7,,5.2,76,
159,1916-08-27,24.1,29.5,,3.8,78.3,
159,1916-08-28,23.5,28.3,10.1,3.2,83.7,
159,1916-08-29,24.6,29,2,5.2,78.3,
159,1916-08-30,25,28.6,,7.3,78.7,
159,1916-08-31,23.6,26.8,14.5,8.4,84.7,
159,1916-09-01,22.1,27.6,,3.5,80,
159,1916-09-02,19.6,28.2,,3.1,78.7,
159,1916-09-03,21,28.6,0,4.7,83,
159,1916-09-04,23.5,27.7,13.6,7.6,84.7,
159,1916-09-05,21,27.3,27.9,3.1,89.3,
159,1916-09-06,21.2,25.6,54,2.4,91.7,
159,1916-09-07,21.4,27.1,164.5,4.6,87.7,
159,1916-09-08,24,29,.3,4.1,79.7,
159,1916-09-09,23.7,28.2,1.2,4,81.7,
159,1916-09-10,21.5,26.8,43.8,6.9,87.3,
159,1916-09-11,16.8,24.1,.1,4.2,56,
159,1916-09-12,15.1,25.1,,5.3,59,
159,1916-09-13,18,26.1,0,4.1,75,
159,1916-09-14,17.9,25.9,,4.1,66.3,
159,1916-09-15,17.2,22.6,13,6.3,72.7,
159,1916-09-16,20.2,27.1,4.4,4.4,86.7,
159,1916-09-17,21.2,27.6,2.1,2.2,71.7,
159,1916-09-18,19.5,27.9,,2.1,82.7,
159,1916-09-19,19.8,28.3,,3.5,78.3,
159,1916-09-20,21.4,27.6,,5.6,71.7,
159,1916-09-21,22.1,28.9,,4.2,77.3,
159,1916-09-22,21.3,28.7,.2,3.8,81.7,
159,1916-09-23,16.5,21.9,31.3,9.9,76.3,
159,1916-09-24,17.2,20.1,55.2,11.9,87.3,
159,1916-09-25,18.1,21.6,2.8,3.6,91.7,
159,1916-09-26,18,26.3,.6,1.7,84.3,
159,1916-09-27,16.3,25.7,,4.3,69,
159,1916-09-28,17.4,22.8,,4.6,66,
159,1916-09-29,16.8,22.2,,5.3,62.3,
159,1916-09-30,16.6,21.9,,3.9,64.3,
159,1916-10-01,16.3,22.1,0,3.2,71.3,
159,1916-10-02,16.1,22.1,,4.3,56.7,
159,1916-10-03,10.1,18.1,,5,58.3,
159,1916-10-04,11,21.8,,4.7,58.3,
159,1916-10-05,13.8,23,,5.2,57,
159,1916-10-06,13.2,23.1,,4.4,53,
159,1916-10-07,16.6,21.4,,4.6,56.3,
159,1916-10-08,17.4,20.2,,6,58.7,
159,1916-10-09,16.4,20.8,1,4.5,71.7,
159,1916-10-10,15.4,23.7,.4,3.8,65,
159,1916-10-11,12.3,23.6,,2.6,65.3,
159,1916-10-12,15.8,19.4,27.8,6.8,79.3,
159,1916-10-13,17,23.1,1.7,5.9,69.7,
159,1916-10-14,14.4,22.4,,3,73.7,
159,1916-10-15,11.7,18.1,,5.5,58.3,
159,1916-10-16,10.4,19.6,,6.2,60,
159,1916-10-17,9.9,19.9,,3.1,63.7,
159,1916-10-18,9.4,17.4,,3.4,56.7,
159,1916-10-19,10.2,20.1,,3.4,64.3,
159,1916-10-20,10.1,20.3,,3.5,58,
159,1916-10-21,9.4,20.9,,4.6,63.3,
159,1916-10-22,10.4,21.2,,2.7,65.3,
159,1916-10-23,12.3,20.7,0,1.3,82,
159,1916-10-24,16.3,23.2,3.8,6.1,79.7,
159,1916-10-25,11.2,18.9,,5.9,51.7,
159,1916-10-26,7.8,16.9,,6.5,50.7,
159,1916-10-27,7.7,14.9,,3.7,56.3,
159,1916-10-28,11.8,17.6,.3,5.4,72,
159,1916-10-29,14.1,17.2,12.1,7.1,80,
159,1916-10-30,13.6,17.9,0,6.8,63.7,
159,1916-10-31,12.1,17.1,,4.5,65.3,
159,1916-11-01,10.9,18.8,,3.9,64.3,
159,1916-11-02,10.4,19.5,,3.5,65.7,
159,1916-11-03,10.6,18.8,,4.7,61,
159,1916-11-04,15,17.9,,6.8,63.7,
159,1916-11-05,15.1,20.1,0,7.8,68.3,
159,1916-11-06,17,22.1,1.1,6,75.7,
159,1916-11-07,16.9,22.6,.9,3.4,80,
159,1916-11-08,13.6,20.1,17.9,3.3,79.3,
159,1916-11-09,13.4,15.4,,7.5,60,
159,1916-11-10,8.3,15.2,,5.7,69,
159,1916-11-11,5.6,11.7,,9.8,40.7,
159,1916-11-12,4.7,13.1,,6.2,55,
159,1916-11-13,5.8,14.6,,3.5,55.3,
159,1916-11-14,5.5,13.2,.1,7.5,63.3,
159,1916-11-15,7.6,11.7,14.6,8.1,74.7,
159,1916-11-16,7.2,13.4,.7,7,68.7,
159,1916-11-17,9.8,14.6,,7,66.7,
159,1916-11-18,7.5,16,,4.4,65.3,
159,1916-11-19,6.3,15.5,,3.2,58,
159,1916-11-20,5.5,15.1,,3.9,67,
159,1916-11-21,6.6,14.5,,4.8,46.7,
159,1916-11-22,5.7,15.1,,3.3,65.3,
159,1916-11-23,5.3,17.6,,2.2,79,
159,1916-11-24,7.3,18.5,,1.5,80.7,
159,1916-11-25,12.3,17.2,1.4,2.9,82.3,
159,1916-11-26,13,19.2,.1,3.1,70,
159,1916-11-27,1.6,14.1,1.2,9.1,56.7,
159,1916-11-28,-1,3.6,,9.5,36.7,
159,1916-11-29,-1.7,6.5,,8.2,37.3,
159,1916-11-30,-1.4,10.5,0,8.1,51.7,
159,1916-12-01,3.8,9.5,2.1,5,78.7,
159,1916-12-02,1.7,10.4,,4,61.3,
159,1916-12-03,4.9,14.3,,5.5,58,
159,1916-12-04,4.9,14.7,,4.4,62,
159,1916-12-05,5.8,13.6,,4.1,58.7,
159,1916-12-06,11,16.7,,4.2,72.7,
159,1916-12-07,8.6,16.7,,4,70.7,
159,1916-12-08,5.4,13.8,0,6.5,65,
159,1916-12-09,3.1,12.6,0,7.4,60,
159,1916-12-10,5.5,11.5,2.3,5.9,65.3,
159,1916-12-11,2.6,11.9,,6.1,51.7,
159,1916-12-12,2.8,9.8,,6.4,62.7,
159,1916-12-13,2.7,13,.3,3.1,67.3,
159,1916-12-14,3.6,13.5,.4,6.6,67,
159,1916-12-15,-1.3,5.2,,12.4,37.3,
159,1916-12-16,-2.5,7.7,,5.9,36.3,
159,1916-12-17,-1.2,10,,3.7,55.3,
159,1916-12-18,4.4,8.8,,3,54,
159,1916-12-19,1.9,9,,6.3,26.7,
159,1916-12-20,.3,8.5,,5.1,42,
159,1916-12-21,-.6,7.7,,4.8,31.7,
159,1916-12-22,1.5,8.8,,4.3,36.3,
159,1916-12-23,1,13.6,0,2.3,63,
159,1916-12-24,6.9,13.7,1.7,3.9,66.7,
159,1916-12-25,-4.5,9.2,,8.8,45,
159,1916-12-26,-8.5,-2.2,,6,42,
159,1916-12-27,-10.5,-1.5,,10.8,33,
159,1916-12-28,-6.4,2.6,,9.3,36.7,
159,1916-12-29,-4.4,6.1,,5.9,41.3,
159,1916-12-30,.7,10.6,.8,4.2,65.7,
159,1916-12-31,1.4,6.5,.4,8.6,56,
159,1917-01-01,-2.4,5.6,,6.9,43.7,
159,1917-01-02,-2.8,3.6,,8.3,27.3,
159,1917-01-03,-7.1,-1.4,,9.2,45.3,
159,1917-01-04,-9.7,-3,,10.5,31,
159,1917-01-05,-8.4,-1.4,,13.6,37.3,
159,1917-01-06,-8.5,.9,,13.8,24.7,
159,1917-01-07,-5.2,1.4,0,8.3,42,
159,1917-01-08,-12.7,-3.9,0,9.3,36.3,
159,1917-01-09,-10.1,2.1,,4.5,39,
159,1917-01-10,-8.8,-1.6,,8.6,36.3,
159,1917-01-11,-8.5,1.6,,7.2,25,
159,1917-01-12,-4.2,5.4,,7.5,34.7,
159,1917-01-13,.8,8.4,.9,4.5,61.7,
159,1917-01-14,.3,8,,6.3,39.3,
159,1917-01-15,-5.4,2.8,,6.6,27.7,
159,1917-01-16,-5.9,5.4,,4.8,25.7,
159,1917-01-17,-5.3,9.4,8.3,2.7,54,
159,1917-01-18,-1.6,5.6,.7,10.3,47,
159,1917-01-19,-2,6.1,,5.3,50.7,
159,1917-01-20,-1.4,5.7,,5.7,40,
159,1917-01-21,-7.3,-1.2,,7.8,36.7,
159,1917-01-22,-8.5,-.6,,7.7,41,
