지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
165,1929-10-11,8.7,21.4,,6.1,60,
165,1929-10-12,11.5,23,,2.1,72,
165,1929-10-13,13.1,22.7,,2,77.3,
165,1929-10-14,12.7,22.7,,1.8,76.7,
165,1929-10-15,12.1,20.9,.3,4.3,68.3,
165,1929-10-16,10.6,21,.3,2,60.3,
165,1929-10-17,11.1,19.4,.2,7.9,59,
165,1929-10-18,8.3,18.5,,4.8,59.7,
165,1929-10-19,6.5,20.5,,2.2,69,
165,1929-10-20,10.7,16.7,0,8.1,54.3,
165,1929-10-21,8.2,17.6,,4.7,69,
165,1929-10-22,8.8,19.5,,3.7,62,
165,1929-10-23,7.5,21.5,,2,66,
165,1929-10-24,12.3,23.5,,2.6,64,
165,1929-10-25,11.7,23.5,,3.1,72,
165,1929-10-26,12.8,21.8,,6.7,78.7,
165,1929-10-27,10,18.8,,7.1,67.3,
165,1929-10-28,8,18.7,,5,59.3,
165,1929-10-29,5.9,21.4,,3.1,53,
165,1929-10-30,10.8,19.8,1,1.5,61.3,
165,1929-10-31,8.6,16,1.9,6.4,74.7,
165,1929-11-01,5.9,13.5,,6.4,56.3,
165,1929-11-02,5.6,17,.6,3.1,78.3,
165,1929-11-03,5.4,14.2,,3.3,63.3,
165,1929-11-04,6,17.2,,1.3,70.3,
165,1929-11-05,8.1,14,.2,1.7,75.3,
165,1929-11-06,10.4,14,15.2,3.4,94.7,
165,1929-11-07,9.6,17.6,.3,4.9,80.3,
165,1929-11-08,6.9,15.7,,4.7,72,
165,1929-11-09,3.3,14.6,,5.4,49.3,
165,1929-11-10,7,11.6,,7.4,68,
165,1929-11-11,5.2,12.5,,5.2,64,
165,1929-11-12,3.9,13.7,,3.1,70.3,
165,1929-11-13,3,14.5,,2.8,67.7,
165,1929-11-14,4.6,16.3,,2.2,71.3,
165,1929-11-15,6.6,13.7,,1.3,77,
165,1929-11-16,5.4,13.6,,5,59.3,
165,1929-11-17,5.3,12.2,4.2,2.7,70.7,
165,1929-11-18,3.4,10.5,4.7,7.4,62,
165,1929-11-19,6.3,13.5,,2,66.7,
165,1929-11-20,7.7,18.4,,2.7,76.3,
165,1929-11-21,3.4,12.8,,7.6,58.7,
165,1929-11-22,.7,5,1.3,7.4,75.7,
165,1929-11-23,-1.3,8.8,,5.1,57.7,
165,1929-11-24,2,8.2,5.2,1.5,89.3,
165,1929-11-25,2.6,10.5,2.7,5.7,81.7,
165,1929-11-26,3.9,12.5,0,6.7,72,
165,1929-11-27,3.1,13.5,,4.2,69.3,
165,1929-11-28,2.7,15.3,,1.3,71,
165,1929-11-29,4.7,13.2,.2,1.4,78,
165,1929-11-30,6.2,15.7,.2,3.1,76.3,
165,1929-12-01,5.4,16.8,,1,73.3,
165,1929-12-02,6.9,17.1,,1.2,76.7,
165,1929-12-03,3.6,10.8,11.9,7.4,84,
165,1929-12-04,.8,4.7,0,9.2,65,
165,1929-12-05,-.3,7.4,0,1.5,72,
165,1929-12-06,-.6,10.9,,1.8,71,
165,1929-12-07,3.9,9.4,10.9,4.7,88,
165,1929-12-08,.7,8.5,,5.4,67,
165,1929-12-09,-1.7,11,,1.9,63.7,
165,1929-12-10,4.9,13.4,0,2.1,69.7,
165,1929-12-11,4.5,16.9,,1.2,69.3,
165,1929-12-12,8.5,17.5,,2.4,70.7,
165,1929-12-13,10.2,16.4,0,2.5,76,
165,1929-12-14,12.4,18.4,1.1,3.6,78.7,
165,1929-12-15,12.2,14.5,12.8,3.2,92,
165,1929-12-16,10.2,13.9,7.1,2.5,96.3,
165,1929-12-17,2.6,10.5,7.6,8.6,81.3,
165,1929-12-18,2.4,6.7,,9.9,70.7,
165,1929-12-19,1.6,6,,5.6,70.3,
165,1929-12-20,3.3,7.2,1.5,7,71,
165,1929-12-21,-1.1,3.7,.3,8.9,63.7,
165,1929-12-22,-2.2,1.5,.2,9.2,69.7,
165,1929-12-23,-4.6,1.7,.5,2.1,71.7,
165,1929-12-24,-.4,5.2,.3,7,66.7,
165,1929-12-25,-2.2,5.9,,2,67,
165,1929-12-26,.8,8.2,7.3,1.8,87.7,
165,1929-12-27,4.4,7.9,4.7,6.5,89.7,
165,1929-12-28,3.8,6.2,21,3.7,94.7,
165,1929-12-29,3.9,8,1.3,2.7,85.3,
165,1929-12-30,4.4,8,7.7,4.9,87,
165,1929-12-31,-.2,8.4,,7.1,72.7,
184,1923-05-01,9.5,19.6,,7.7,77.7,
184,1923-05-02,13.4,23.1,0,9.7,86.7,
184,1923-05-03,9.6,19.5,,4.5,83,
184,1923-05-04,8.3,22.2,,7.7,57.7,
184,1923-05-05,11.8,21.5,,7.8,75.7,
184,1923-05-06,13.7,19.1,8.8,3.5,86.7,
184,1923-05-07,12,18.2,.1,4.2,89.7,
184,1923-05-08,8.5,20.3,,4.8,85.3,
184,1923-05-09,11,27,6,8.2,65,
184,1923-05-10,11.2,18.9,0,5.1,78,
184,1923-05-11,9.3,19.2,,6.1,72.3,
184,1923-05-12,13,26.1,,4.5,55.3,
184,1923-05-13,13.4,23.8,.4,5.8,76.3,
184,1923-05-14,12.6,18.8,1,6.1,90.7,
184,1923-05-15,14,18.8,0,10.5,88,
184,1923-05-16,14,19.5,.6,5.4,88.7,
184,1923-05-17,11.2,21.4,,1.4,87.7,
184,1923-05-18,12.8,26.4,0,2.7,81,
184,1923-05-19,16.6,22,5.2,2.7,90,
184,1923-05-20,17.1,22.3,19.3,2.8,97.3,
184,1923-05-21,16,20.2,2.8,2.7,95.3,
184,1923-05-22,15.4,19.2,1.4,9.2,92.3,
184,1923-05-23,16.1,20.9,7.7,7,94.3,
184,1923-05-24,16.3,20.7,2.5,2.2,91.7,
184,1923-05-25,10.8,20.4,0,3,77,
184,1923-05-26,10.4,26.4,3.9,3.7,86,
184,1923-05-27,14.1,23.3,11,7,89,
184,1923-05-28,11.9,21.7,,5.2,74,
184,1923-05-29,9.9,23,,5.4,70,
184,1923-05-30,15,20.4,,2,80,
184,1923-05-31,14.5,21.4,0,3.2,77.3,
184,1923-06-01,10.5,20.8,,3.4,83,
184,1923-06-02,10.4,20.4,,4.3,71.7,
184,1923-06-03,12,20.5,,4.6,67,
184,1923-06-04,12.5,22.8,,5.2,51.7,
184,1923-06-05,13.1,22.5,,4,72.7,
184,1923-06-06,12.5,24.5,,3.6,75,
184,1923-06-07,16.5,26.2,1.3,3.7,73,
184,1923-06-08,17.5,22.6,15.7,8,92.3,
184,1923-06-09,17.5,23.4,0,6.9,76.7,
184,1923-06-10,16.2,21.3,,5.8,82.3,
184,1923-06-11,13.1,24.2,,3.8,82,
184,1923-06-12,15.9,23.2,,5.6,79,
184,1923-06-13,12.6,26.2,,4.8,62.7,
184,1923-06-14,15.5,28.3,,7.4,55.3,
184,1923-06-15,19.8,26,4.4,5.8,82.3,
184,1923-06-16,18.6,21.6,76.6,3.7,98,
184,1923-06-17,17.9,21.5,13,3.2,95,
184,1923-06-18,18.8,24.6,.5,1.6,95,
184,1923-06-19,19.9,31.2,0,7,80,
184,1923-06-20,21.5,26.9,6,2.4,92,
184,1923-06-21,17.7,23.9,36,7.9,96,
184,1923-06-22,17.3,23,10.1,4.1,87,
184,1923-06-23,16,23,,3.1,87.3,
184,1923-06-24,17.5,24.4,.2,2.2,84.7,
184,1923-06-25,17.2,24.8,,4.4,87,
184,1923-06-26,17.9,24.1,1.3,2.7,85.7,
184,1923-06-27,17.9,23.5,130.9,8.6,89,
184,1923-06-28,18.3,28.7,,2.8,83,
184,1923-06-29,20.9,28.5,1.1,13.7,80.3,
184,1923-06-30,17.8,26.8,88.2,9.6,97.7,
184,1923-07-01,17.9,20.5,45.2,5,97.7,
184,1923-07-02,18.4,22.4,9.7,3.5,94.7,
184,1923-07-03,18.9,24.5,4.9,2.1,92.3,
184,1923-07-04,20.9,27.3,.9,3.9,90.7,
184,1923-07-05,21,26.1,25.6,8.3,96.7,
184,1923-07-06,20.3,25.5,.2,3.1,89.3,
184,1923-07-07,18.4,26.4,1.4,11.7,76,
184,1923-07-08,19.2,23.2,36.3,7.7,96,
184,1923-07-09,17.1,25.1,.2,3.2,86,
184,1923-07-10,19.9,23.1,30.6,4.7,97.7,
184,1923-07-11,20.8,25.5,.4,1.8,93.3,
184,1923-07-12,18.9,23.7,86.7,5,90.7,
184,1923-07-13,19.8,23.1,71.6,8.1,92,
184,1923-07-14,17.9,24.6,,2.9,86.7,
184,1923-07-15,19.1,24.9,,3.7,87,
184,1923-07-16,19.4,24.1,,7.7,94.7,
184,1923-07-17,20.5,23.5,.6,9,95,
184,1923-07-18,20.3,23.5,17.9,11.5,96.3,
184,1923-07-19,21.6,30.6,14.8,7,75.3,
184,1923-07-20,24.9,31.2,.4,9,77.7,
184,1923-07-21,23.3,29,,3.8,83.7,
184,1923-07-22,22.2,29,0,2,79,
184,1923-07-23,24.9,29.6,11.9,13.7,82.3,
184,1923-07-24,25.5,31.5,,14.4,72,
184,1923-07-25,24.4,30.4,.2,3.7,82.3,
184,1923-07-26,22.2,29,,2.2,87.7,
184,1923-07-27,23,30.1,,3.1,83,
184,1923-07-28,23.1,31,,4.2,79,
184,1923-07-29,22.4,32.6,,5.2,75.7,
184,1923-07-30,22.5,31.2,,7.3,67,
184,1923-07-31,21,33,,5.5,70,
184,1923-08-01,21.6,30.2,,3.4,74.7,
184,1923-08-02,24.8,33.8,,7.5,68.3,
184,1923-08-03,22.8,30.1,,3,78.3,
184,1923-08-04,22.2,30,,3.3,80,
184,1923-08-05,22.7,30.6,,3.6,77.3,
184,1923-08-06,24.5,30,,7.3,88,
184,1923-08-07,24.3,34.1,0,9.9,63.3,
184,1923-08-08,25.5,33.4,,5.9,69.7,
184,1923-08-09,24.6,34.6,,5.7,64.3,
184,1923-08-10,25.3,33.3,.5,8.4,73.3,
184,1923-08-11,26,30.4,9.5,9.6,76.3,
184,1923-08-12,24.7,30.7,13.3,6.3,74.3,
184,1923-08-13,26.5,31.3,.8,15.2,69.7,
184,1923-08-14,26.1,32.6,,8.3,67,
184,1923-08-15,23.8,30.5,,3.2,81,
184,1923-08-16,22.5,29.8,0,4.5,82.3,
184,1923-08-17,22.1,29.8,,3.4,82,
184,1923-08-18,22,30.2,,3.1,77.7,
184,1923-08-19,21.7,30.9,,2.9,73,
184,1923-08-20,22,29.7,,3.7,76,
184,1923-08-21,21.3,29.4,,5.3,80,
184,1923-08-22,25.7,30,,6.6,81,
184,1923-08-23,25.6,28.6,19.7,8.1,82.3,
184,1923-08-24,25.5,28,15.3,11,82.7,
184,1923-08-25,24.3,28.4,32.3,20.3,80.7,
184,1923-08-26,23.9,28.7,,12.6,79.7,
184,1923-08-27,20.2,29.6,,2.8,79.7,
184,1923-08-28,20.5,31.4,,4.2,81,
184,1923-08-29,24,31.8,.8,5.1,78.3,
184,1923-08-30,24,28.7,0,5.6,86.3,
184,1923-08-31,24.2,31,,4.1,73.7,
184,1923-09-01,24.5,29,10.3,4.7,91.3,
184,1923-09-02,24.5,28.5,2.4,6.2,89,
184,1923-09-03,20.5,24.8,41.3,4.4,94,
184,1923-09-04,19.2,28.3,.2,2.9,78.3,
184,1923-09-05,17.9,26.4,,4.6,78,
184,1923-09-06,22.4,28,7.6,9.2,86.7,
184,1923-09-07,23.6,27.2,0,7.7,89.3,
184,1923-09-08,20.9,26,.7,9.9,75,
184,1923-09-09,21.2,24.8,.2,12.2,71,
184,1923-09-10,20.4,29.7,60,8,94.3,
184,1923-09-11,23.1,30.4,10.6,2.9,87.7,
184,1923-09-12,23.6,27,.1,7.8,91,
184,1923-09-13,23.1,28.1,,4,86.3,
184,1923-09-14,22.5,25.9,.1,8.3,81.3,
184,1923-09-15,21.2,25.5,,12.9,70.3,
184,1923-09-16,20.9,25,,12.8,59.3,
184,1923-09-17,14.4,26.4,,2.9,70.3,
184,1923-09-18,13.6,28,,8,67.3,
184,1923-09-19,18,29.4,,4.3,74,
184,1923-09-20,19.7,27.9,3.6,4.2,88.3,
184,1923-09-21,16.8,22.4,6.2,7.9,75.7,
184,1923-09-22,17.8,22.6,1.4,13.6,67.7,
184,1923-09-23,17.6,22.4,.3,8.4,79.3,
184,1923-09-24,17.4,23.6,,5.1,80,
184,1923-09-25,15.3,24.5,,4.5,75.7,
184,1923-09-26,15.3,24.8,,3.8,66,
184,1923-09-27,16.4,22.7,,8.6,59.7,
184,1923-09-28,16,21.3,,8.1,60.3,
184,1923-09-29,14.8,22.1,,5.1,78.3,
184,1923-09-30,13.4,22,,7.8,70.7,
184,1923-10-01,17.9,23,.8,7.7,81.3,
184,1923-10-02,16.4,21.3,.1,6.6,66.3,
184,1923-10-03,9.5,20,,5.7,68.3,
184,1923-10-04,10,21.5,,5.9,73.3,
184,1923-10-05,13.5,22.4,,5.7,82.7,
184,1923-10-06,14.6,23.3,,5.2,72.3,
184,1923-10-07,15.5,22.1,,8.8,61,
184,1923-10-08,18.7,22.5,0,13.2,61.7,
184,1923-10-09,15.5,19.5,,15.7,70.7,
184,1923-10-10,14.8,19.1,.2,16,65,
184,1923-10-11,15.1,18.5,0,13.5,53.3,
184,1923-10-12,11,20,,6.6,55.3,
184,1923-10-13,8.8,19.8,,5,68,
184,1923-10-14,14,17.9,18.7,3.5,85.3,
184,1923-10-15,14.5,18.2,.8,11.6,59,
184,1923-10-16,12.3,20.9,,7.5,59.7,
184,1923-10-17,9.5,20.7,,5.1,78,
184,1923-10-18,10.1,20.5,,6.3,78.7,
184,1923-10-19,10.3,25.7,,6.2,64,
184,1923-10-20,15.3,23.2,9.3,11.3,73,
184,1923-10-21,13.1,18.5,,8.6,65,
184,1923-10-22,11.5,20.8,,4.9,74.3,
184,1923-10-23,11.1,22.9,0,7.3,72.3,
184,1923-10-24,10.8,14.5,,12.8,58.3,
184,1923-10-25,5.5,16.1,,3.9,72.7,
184,1923-10-26,9.9,19.5,,4.7,73,
184,1923-10-27,9.8,21,,4.5,66.7,
184,1923-10-28,12.8,23,,5.1,72.3,
184,1923-10-29,13.9,25.4,.1,5.5,77.7,
184,1923-10-30,17,22.2,1.7,2.8,90.3,
184,1923-10-31,17,21.1,29.8,4.1,96.3,
184,1923-11-01,12.6,17.5,13.9,8.8,79.7,
184,1923-11-02,11.6,14.5,.1,18.4,56,
184,1923-11-03,8.1,16.5,,4.6,72,
184,1923-11-04,9.8,16.3,,3.3,77.7,
184,1923-11-05,9.6,18.5,,6,75.3,
184,1923-11-06,14.3,19.2,12.5,5.4,86,
184,1923-11-07,10.9,17.6,10.7,13.9,77.7,
184,1923-11-08,9,12.2,0,14.2,53.3,
184,1923-11-09,3.4,13.8,,4.6,64.3,
184,1923-11-10,5.3,14.9,,4.7,73.7,
184,1923-11-11,7.2,16.4,.4,3.8,76.7,
184,1923-11-12,10.3,15.5,6.4,9.2,73,
184,1923-11-13,7.6,15,2.5,14.4,46.7,
184,1923-11-14,6.5,14.4,,11.5,52.7,
184,1923-11-15,6.9,16.8,,6.8,64,
184,1923-11-16,4,14.5,,5.9,62,
184,1923-11-17,11,14.5,42.5,11.2,87,
184,1923-11-18,10.7,16.5,.4,4.8,81,
184,1923-11-19,10.1,18,2,11,65,
184,1923-11-20,6.9,11.6,.2,15.5,53.7,
184,1923-11-21,2.9,14.3,,4.6,72.7,
184,1923-11-22,6.4,16.4,.9,5.3,81.7,
184,1923-11-23,12.2,16,1.7,4.5,82.7,
184,1923-11-24,8.1,16.8,0,10,74.3,
184,1923-11-25,3,9.4,0,10.8,69,
184,1923-11-26,2.5,13.3,,5.7,69.3,
184,1923-11-27,11.7,16.9,.1,7.6,81.7,
184,1923-11-28,5.4,15.6,5.8,10.4,73,
184,1923-11-29,3.9,7.4,0,9.5,60.7,
184,1923-11-30,2.7,8.8,1.7,18.5,72.7,
184,1923-12-01,1.9,6.4,2.7,9.9,72.7,
184,1923-12-02,4.5,8.9,1.2,10.1,66,
184,1923-12-03,4.5,7.5,,11.1,63,
184,1923-12-04,-.1,10.6,,4.2,71,
184,1923-12-05,2.8,13,,3.8,80.7,
184,1923-12-06,3.4,13.4,,5.3,71.3,
184,1923-12-07,9.1,17.4,1.8,4.1,75.3,
184,1923-12-08,9.2,13.5,.6,10.6,73,
184,1923-12-09,7.3,10.3,,6.2,56.7,
184,1923-12-10,7.4,10.6,,8.2,58.7,
184,1923-12-11,2.4,10.8,,8.2,78.3,
184,1923-12-12,2.5,17.5,,6.3,68,
184,1923-12-13,4.5,16.3,2.6,15.3,70,
184,1923-12-14,2,5.4,,11.4,64,
184,1923-12-15,1.8,6.4,0,7.5,64.7,
184,1923-12-16,4.9,11.1,0,8.4,54.3,
184,1923-12-17,6.4,10.6,.2,16.3,49.3,
184,1923-12-18,6.2,12,,12.1,49.7,
184,1923-12-19,2.1,11,,4.5,70.3,
184,1923-12-20,1.1,15.3,,4,68,
184,1923-12-21,5,16.5,,8.9,71.3,
184,1923-12-22,2,8.8,1.6,23.4,60,
184,1923-12-23,1.5,5.1,3.6,22.4,66.7,
184,1923-12-24,4.3,9,0,10.2,56,
184,1923-12-25,4.5,15.8,,14.2,59,
184,1923-12-26,5.5,11.2,0,5.9,68.7,
184,1923-12-27,6.3,8.7,12.6,7.8,90.7,
184,1923-12-28,1.5,8,.4,15.2,67.3,
184,1923-12-29,-1.7,2.4,1.3,22.4,74.7,
184,1923-12-30,-.7,4.4,5.7,18.9,80,
184,1923-12-31,2.6,5.3,1.6,10.7,64.3,
184,1924-01-01,2,7.6,1.2,8.6,65.3,
184,1924-01-02,2.2,8.2,,12.1,66.7,
184,1924-01-03,-.7,12.7,,6.5,65,
184,1924-01-04,6.4,11.8,,8.1,61.7,
184,1924-01-05,-.1,8.2,,4.2,66.7,
184,1924-01-06,1.1,14.7,6.6,4.2,70,
184,1924-01-07,1.4,11.4,2.4,11.5,80,
184,1924-01-08,.8,5.5,0,10.8,64.3,
184,1924-01-09,3.5,9,.3,15.6,54.3,
184,1924-01-10,4.1,7.5,,10.7,58.7,
184,1924-01-11,.3,10.6,,3.9,71,
184,1924-01-12,4.5,13.2,.5,3.3,89.7,
184,1924-01-13,7.6,13.5,0,3.7,77.7,
184,1924-01-14,4.1,14.2,,4.4,74.7,
184,1924-01-15,5.3,10.6,7,6.7,82,
184,1924-01-16,7.1,11.5,9.5,5.7,80,
184,1924-01-17,5,8.7,5,8.2,80.3,
184,1924-01-18,4.7,6.5,,8.6,67,
184,1924-01-19,3.3,10.5,,6.3,62.3,
184,1924-01-20,2.5,9.3,0,16.6,60.7,
184,1924-01-21,2.6,5.2,,7.5,65.7,
184,1924-01-22,2.1,9.6,0,10.1,66.3,
184,1924-01-23,-.5,4.1,0,10.3,62,
184,1924-01-24,.5,4.2,5.7,6.6,83,
184,1924-01-25,2.6,6,6.5,9.4,74.7,
184,1924-01-26,-2.4,5.7,.4,27.5,79.3,
184,1924-01-27,-2.4,.9,.3,16.8,76.3,
184,1924-01-28,-.2,3.4,0,10.5,69.7,
184,1924-01-29,2.3,4,.2,9.2,66.3,
184,1924-01-30,1.1,7.1,,5.5,67,
184,1924-01-31,.3,10.9,,4.7,78.3,
184,1924-02-01,2.6,7.6,0,9.5,71,
184,1924-02-02,2.3,5.2,0,18,59.3,
184,1924-02-03,1.4,5.8,,7.4,64.3,
184,1924-02-04,.8,9.9,,4.8,69,
184,1924-02-05,1,10.1,1,5.2,72.3,
184,1924-02-06,7.7,14.6,57.7,11.6,93.7,
184,1924-02-07,8.6,21,10.8,16.3,85,
184,1924-02-08,6.1,9.6,.1,11.2,78,
184,1924-02-09,6.4,11.4,7.9,13.6,80.7,
184,1924-02-10,7.4,9.6,.9,9.1,81.3,
184,1924-02-11,4.6,8.4,4,8.9,83.3,
184,1924-02-12,.7,5.6,0,13,76.3,
184,1924-02-13,-.8,2.4,.1,15.5,71.3,
184,1924-02-14,1.5,6.8,0,10.8,60.7,
184,1924-02-15,-1.2,7.5,3.8,23.1,75.7,
184,1924-02-16,-1,4.7,0,20.9,55.7,
184,1924-02-17,1.9,7.1,0,7.7,57.3,
184,1924-02-18,3.4,11.9,.2,7.7,68.7,
184,1924-02-19,1.5,8.7,4,4.9,75.3,
184,1924-02-20,1.1,12,,7.4,65,
184,1924-02-21,3.2,8.1,,6.6,68.3,
184,1924-02-22,1.1,5.9,0,11.6,62,
184,1924-02-23,-1.9,2.2,.9,20.3,71.7,
184,1924-02-24,-2.7,2.1,1.4,15.9,71.7,
184,1924-02-25,.5,5.3,0,12.2,58.7,
184,1924-02-26,-1.3,7.4,,4.3,70.3,
184,1924-02-27,1.3,13,,6.6,62.3,
184,1924-02-28,2.4,5.5,,6.1,66.7,
184,1924-02-29,2.2,8.5,,3.3,76.3,
184,1924-03-01,1.8,6.3,0,11.9,62,
184,1924-03-02,.1,5.2,,7.3,69.3,
184,1924-03-03,-1,7.9,,4.1,63,
184,1924-03-04,-.5,8.5,0,5.6,53.7,
184,1924-03-05,2.1,8.6,,6.3,62.7,
184,1924-03-06,2.2,8.3,0,15.6,66.7,
184,1924-03-07,1.7,5,,10.2,69.7,
184,1924-03-08,2.4,7,,5.9,77.7,
184,1924-03-09,1.5,7.1,.1,4.7,74.7,
184,1924-03-10,3.8,9.4,,8.6,79.7,
184,1924-03-11,4.3,8.7,,6.4,65,
184,1924-03-12,4.5,9,,5.7,55.3,
184,1924-03-13,2.2,6,0,15.7,64,
184,1924-03-14,.8,4.7,0,17.2,56,
184,1924-03-15,2.2,7.4,,8.9,53.3,
184,1924-03-16,1.7,9.6,,5.9,61.7,
184,1924-03-17,2.2,6.9,,8.3,60.3,
184,1924-03-18,2.2,7.5,,5.9,64.7,
184,1924-03-19,-1,10.5,,4.8,65,
184,1924-03-20,5,10.1,1.1,4,80.3,
184,1924-03-21,3.7,12.5,2.7,6.3,68.3,
184,1924-03-22,6.5,15.2,.9,20.7,70,
184,1924-03-23,5.2,13.1,,9.1,56,
184,1924-03-24,4.5,10,,6.4,60.3,
184,1924-03-25,3,14.6,1.2,8.1,64,
184,1924-03-26,5.1,9.6,.3,14.4,67.7,
184,1924-03-27,3.8,8.1,,11.8,60.3,
184,1924-03-28,3,9.2,,6.6,55.7,
184,1924-03-29,1.2,10.7,3.1,4.4,74.3,
184,1924-03-30,5.1,12,0,4.1,75,
184,1924-03-31,7.2,16.6,,10.5,78,
184,1924-04-01,13.2,17.8,15.9,15.2,92.7,
184,1924-04-02,9.5,16.9,8.1,9.5,94.3,
184,1924-04-03,3.8,10.5,,12.1,62,
184,1924-04-04,.8,11.1,,9.8,60.7,
184,1924-04-05,6.1,13.8,,4.3,66,
184,1924-04-06,6.3,14.1,,5.2,76.7,
184,1924-04-07,6,16,,3.5,65,
184,1924-04-08,7,15.9,,3.2,82.7,
184,1924-04-09,5.8,16.4,,3.7,83.3,
184,1924-04-10,9.5,21.4,,2.6,81.7,
184,1924-04-11,11.2,25.4,.8,3.9,71.7,
184,1924-04-12,13.6,17.5,10.3,6.9,98,
184,1924-04-13,13.6,20,0,3.2,93.7,
184,1924-04-14,11.8,19.5,,6.9,89.7,
184,1924-04-15,11.9,20.3,,4.7,93.3,
184,1924-04-16,9.3,18.4,3.5,7.5,86,
184,1924-04-17,8.3,12.5,,7.6,57,
184,1924-04-18,8.3,16,,3.9,59.7,
184,1924-04-19,3.6,17.3,,4.2,70,
184,1924-04-20,7.7,18.5,.5,3.8,86.3,
184,1924-04-21,11.5,19,.5,3.7,86.3,
184,1924-04-22,9.8,23.5,,8.6,58.3,
184,1924-04-23,8.4,19.1,,3.7,92.3,
184,1924-04-24,12.3,17.7,22.2,5.4,97.3,
184,1924-04-25,8.7,15.3,1.9,7,83.7,
184,1924-04-26,7.9,13.5,,8.6,51.3,
184,1924-04-27,7.4,15.7,,4.2,69.7,
184,1924-04-28,4.2,18.2,,5,77.3,
184,1924-04-29,6.7,23.6,0,5.3,65,
184,1924-04-30,11,23.4,8.8,13.3,91.7,
184,1924-05-01,9.5,17.5,,4.2,92.7,
184,1924-05-02,11.7,15.2,4.7,9.4,94,
184,1924-05-03,11.4,15.4,1.6,6.4,90.7,
184,1924-05-04,12.2,16.1,0,3.8,90.3,
184,1924-05-05,12.5,17.5,.9,5.3,87.3,
184,1924-05-06,12.6,18,,13.2,86.7,
184,1924-05-07,15,23.5,2.1,9.3,91,
184,1924-05-08,12,20.8,4,8.2,92,
184,1924-05-09,10.8,18,,3.3,78.7,
184,1924-05-10,11.7,17.8,.2,3.5,80,
184,1924-05-11,13.7,16.4,0,2.1,93.3,
184,1924-05-12,11.7,17.6,11.7,7.8,82,
184,1924-05-13,9.8,18.9,,9.7,84,
184,1924-05-14,12.5,19.5,4.3,5.7,97,
184,1924-05-15,11.5,19,,6.5,83.3,
184,1924-05-16,11.3,22.4,,6.6,53,
184,1924-05-17,12.5,21.9,,3.2,72.7,
184,1924-05-18,11.1,20.1,,2.7,85.3,
184,1924-05-19,13.4,18.7,6.7,4.9,80.7,
184,1924-05-20,13.5,19.4,1,4.7,84,
184,1924-05-21,11.8,23.3,,4.8,72.7,
184,1924-05-22,10.6,21.6,,4.4,82.7,
184,1924-05-23,12.2,22.6,12.6,4.4,71.3,
184,1924-05-24,12.7,23.5,.2,4.5,91,
184,1924-05-25,12.1,20.5,,9.2,58.7,
184,1924-05-26,15,25.5,,8.9,52,
184,1924-05-27,13.2,21.7,,6.8,44.7,
184,1924-05-28,12.7,18.5,,6.9,59.7,
184,1924-05-29,10.1,20.4,,3.8,73.3,
184,1924-05-30,9.9,22.4,,3.7,70,
184,1924-05-31,12.2,27.2,,4.5,70.3,
184,1924-06-01,13.6,22.8,,4.9,76,
184,1924-06-02,14.7,21.7,,4.3,86.3,
184,1924-06-03,15.5,21.7,,5.2,84.7,
184,1924-06-04,15.7,23.4,,5.2,80.7,
184,1924-06-05,14.4,22.4,,5.4,80.7,
184,1924-06-06,15.1,21.2,,4.5,78.7,
184,1924-06-07,14.8,23.2,,3.7,76.7,
184,1924-06-08,15.7,22.8,0,3.6,79,
184,1924-06-09,15.1,22,5,4.2,83.7,
184,1924-06-10,16.9,22.2,,3.8,88.3,
184,1924-06-11,15,25.3,0,5.8,82.3,
184,1924-06-12,17,24.9,,8.7,42,
184,1924-06-13,16.8,28.5,2.4,6,58.7,
184,1924-06-14,17.6,22.1,,5.8,72.3,
184,1924-06-15,14.2,24.1,,3.4,73.7,
184,1924-06-16,15.5,28.7,,5.5,67.7,
184,1924-06-17,17.3,24.7,0,5.4,84.7,
184,1924-06-18,16.3,22.7,,6.7,81,
184,1924-06-19,13.3,23.7,,5.2,74.3,
184,1924-06-20,14.7,29.5,,8.3,53.3,
184,1924-06-21,17.6,24.1,1.4,9.1,88,
184,1924-06-22,19,31.3,14.6,15.1,74,
184,1924-06-23,17.5,24.9,5.2,11.7,83.7,
184,1924-06-24,15.3,24.8,,2.8,75,
184,1924-06-25,19.2,23.6,2.3,3.6,91.3,
184,1924-06-26,19.6,23.2,0,6.6,95,
184,1924-06-27,18.4,26.3,0,7.8,84.7,
184,1924-06-28,20,25.1,0,10,87,
184,1924-06-29,19.3,22,0,9.5,88.7,
184,1924-06-30,19.5,24.9,20.8,4.5,92.7,
184,1924-07-01,21.2,30,2,10.4,77.7,
184,1924-07-02,24,30,5.6,10.9,73.7,
184,1924-07-03,23.7,31,1.8,13,87.3,
184,1924-07-04,23.5,33.2,,15.2,70,
184,1924-07-05,23.4,33.5,,5.5,74.3,
184,1924-07-06,22,27.3,,3.9,90,
184,1924-07-07,20,27.4,,2.4,88.3,
184,1924-07-08,20.3,28.8,,2.5,84.3,
184,1924-07-09,22.3,29.3,,3.8,87,
184,1924-07-10,21.6,30,,2.8,77.7,
184,1924-07-11,24.4,32.8,,10.4,78.7,
