지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
143,1909-12-17,-7.5,3.4,,2.2,61.7,
143,1909-12-18,-6.1,5.7,,.1,71.7,
143,1909-12-19,-6.8,8.5,,1,65.7,
143,1909-12-20,-.6,6.6,,2.2,66.3,
143,1909-12-21,-2.7,8.3,,2.9,50.7,
143,1909-12-22,-5.8,5.8,,1.2,61.7,
143,1909-12-23,-6.3,3.7,0,2.7,60.3,
143,1909-12-24,-8.3,-1.6,,3.1,39.7,
143,1909-12-25,-8.6,-1.9,,3.5,51.7,
143,1909-12-26,-9.3,2.2,,1.8,50.7,
143,1909-12-27,-10.5,5.4,,.7,63,
143,1909-12-28,-3.2,10.1,,.6,65.7,
143,1909-12-29,2.8,10.3,.3,.8,82.7,
143,1909-12-30,3,8,1,.7,87.3,
143,1909-12-31,4.4,10.1,4.6,2.4,91,
159,1904-04-09,7.8,16.1,14.8,9.6,57,
159,1904-04-10,4.7,15.2,,4.3,56.3,
159,1904-04-11,7.5,14.9,1,3.7,62.7,
159,1904-04-12,8.8,13.4,1.8,6.3,80,
159,1904-04-13,11.1,16.9,1.5,5.5,87,
159,1904-04-14,8.6,16,35.2,10.7,77.3,
159,1904-04-15,7.4,10.5,1.8,11.8,66.7,
159,1904-04-16,6.7,11.3,.3,10.1,60.3,
159,1904-04-17,9.3,12.6,0,7.9,71.3,
159,1904-04-18,9,13.6,12.5,1.7,85.7,
159,1904-04-19,9,15.4,0,2.9,76,
159,1904-04-20,9.3,15.5,,3.5,80.7,
159,1904-04-21,8.1,18.3,,2.3,72.7,
159,1904-04-22,7.2,17.2,,2.1,77.7,
159,1904-04-23,12.6,16.4,20.5,1.4,93,
159,1904-04-24,14,16.7,43.1,3.1,97.7,
159,1904-04-25,13,15.1,16.6,2.1,98,
159,1904-04-26,12.1,17.6,17.4,3.5,91,
159,1904-04-27,11.1,21.4,,2.8,64,
159,1904-04-28,12.2,20.8,,2.4,61.7,
159,1904-04-29,11.9,18.1,3,1.3,89.7,
159,1904-04-30,14,20.9,3.4,3.7,85.3,
159,1904-05-01,12.8,15.3,62.1,2.8,91,
159,1904-05-02,12.9,19.5,7.2,6.8,70,
159,1904-05-03,9.7,18,,3.6,67.3,
159,1904-05-04,12.5,21.1,,4.8,58.7,
159,1904-05-05,10.4,18.7,,4.9,44,
159,1904-05-06,8.7,17.7,,3.4,62.3,
159,1904-05-07,10,21.9,,4.2,52.3,
159,1904-05-08,13.2,23,,4.1,53,
159,1904-05-09,13.5,23.6,,3.7,60.3,
159,1904-05-10,12.8,21.7,,4.6,65,
159,1904-05-11,13,18.2,96.2,4.2,97,
159,1904-05-12,13,17.9,10.9,6.1,84.7,
159,1904-05-13,12.7,17,,7.7,63,
159,1904-05-14,10.4,18.6,,3.3,73.7,
159,1904-05-15,10.5,21,,1.9,75.3,
159,1904-05-16,10.5,21.1,,2.9,75.7,
159,1904-05-17,15.3,19.6,35.9,6.5,90,
159,1904-05-18,13.4,23.5,,4.6,54,
159,1904-05-19,11.3,22.8,,3.4,62,
159,1904-05-20,12.7,23.5,,1.6,73.3,
159,1904-05-21,15.7,22.6,.2,2.3,76.7,
159,1904-05-22,15.6,22.7,.4,2.6,76.3,
159,1904-05-23,12.6,20.9,12.2,8.7,72,
159,1904-05-24,11.2,16.1,6.7,7.5,74.7,
159,1904-05-25,12.8,19.3,,3.9,70.7,
159,1904-05-26,9.9,18.2,,3.8,67,
159,1904-05-27,12.2,19.1,,2.5,75,
159,1904-05-28,13.2,21.6,,2,79,
159,1904-05-29,15.2,22.7,,2.9,76,
159,1904-05-30,13.4,20.7,,4,70,
159,1904-05-31,15.4,22.3,,6,75.7,
159,1904-06-01,13.8,22.1,,3.8,74,
159,1904-06-02,16.3,23,,6.5,75,
159,1904-06-03,18.4,23.6,,8.8,76,
159,1904-06-04,17.5,23.4,,5.3,83,
159,1904-06-05,18,23.8,,3.7,85.3,
159,1904-06-06,18.5,21.6,8.2,2,86.7,
159,1904-06-07,16.9,25.6,,3.5,80.7,
159,1904-06-08,17.8,27.3,,3.5,60,
159,1904-06-09,18.2,25.1,,6.1,71.3,
159,1904-06-10,18.8,26.1,,2.3,79,
159,1904-06-11,17.4,24.8,,2.3,81,
159,1904-06-12,17.8,24.8,,2.9,80.7,
159,1904-06-13,19.1,27.9,,3.9,66.3,
159,1904-06-14,19.6,29.6,,3.5,65,
159,1904-06-15,16.2,22.6,49.9,3.6,88.3,
159,1904-06-16,16.9,22.8,0,2.6,82.7,
159,1904-06-17,17.8,22.6,,3.2,84.3,
159,1904-06-18,18.2,22.7,4,3,84.3,
159,1904-06-19,15.2,24.6,,2.6,78.7,
159,1904-06-20,14.9,22.5,,3.3,74.3,
159,1904-06-21,17.2,24.9,,3.9,73.3,
159,1904-06-22,17.8,29.8,,4.2,69.3,
159,1904-06-23,17.8,24.4,,3.3,70.3,
159,1904-06-24,19.8,23.7,.3,2.1,82.3,
159,1904-06-25,19.1,21.2,57.6,2.8,94.3,
159,1904-06-26,18.6,25.3,,3.8,83.3,
159,1904-06-27,20,25.8,,1.9,89,
159,1904-06-28,19.1,25.1,,4.2,88.7,
159,1904-06-29,21.3,26.3,0,3.7,89.3,
159,1904-06-30,22.7,27.2,,5.8,78,
159,1904-07-01,22.2,27.3,0,5.6,87.7,
159,1904-07-02,18.5,23.6,6.6,5.8,84.7,
159,1904-07-03,17.5,21.8,,8.3,76.3,
159,1904-07-04,16.8,25.2,,4.3,82.7,
159,1904-07-05,21.2,28.2,,5.3,81.3,
159,1904-07-06,21.7,28.5,,2.5,81.7,
159,1904-07-07,23.2,28.4,,4.1,81.7,
159,1904-07-08,23.3,29.2,,2.5,80.3,
159,1904-07-09,23.6,31.5,,6,69.7,
159,1904-07-10,19.6,24.6,1.1,5.7,80.7,
159,1904-07-11,17.6,20.1,19,7,87.7,
159,1904-07-12,18.4,20.1,97.3,10,89,
159,1904-07-13,17.5,19.9,14,8,87,
159,1904-07-14,18.7,23.6,,6,89.7,
159,1904-07-15,20.2,27.6,,2.8,90.3,
159,1904-07-16,23,28,,6.6,89.7,
159,1904-07-17,23.1,28.5,,6.8,80.7,
159,1904-07-18,23.2,27.7,,4.5,89,
159,1904-07-19,21.6,27.2,,3,87,
159,1904-07-20,23,25.4,9.7,2.3,95,
159,1904-07-21,23.4,26.3,27.9,5.3,94.7,
159,1904-07-22,23.5,26.5,109.1,6.9,92.7,
159,1904-07-23,23,27.2,205.4,3.3,94.3,
159,1904-07-24,22.4,28.6,.5,4.1,87,
159,1904-07-25,23.5,29.2,,6.9,82.3,
159,1904-07-26,24.4,29.7,,8.2,81.7,
159,1904-07-27,24.4,31.9,,9.5,76.3,
159,1904-07-28,24.4,30.8,,6.3,81.3,
159,1904-07-29,22.4,30.9,,3,83.3,
159,1904-07-30,22.8,27.8,.2,6.1,82.7,
159,1904-07-31,21.8,28,,4.8,76.7,
159,1904-08-01,22.7,30.3,,2.5,83.3,
159,1904-08-02,23.4,30.2,,4.8,78.7,
159,1904-08-03,23.1,29.2,,5.7,72.3,
159,1904-08-04,21.9,28,,6.8,71.7,
159,1904-08-05,21.9,27.5,,7.5,71,
159,1904-08-06,20.2,29,,4.7,75.3,
159,1904-08-07,24.1,30.9,,5.8,79.3,
159,1904-08-08,26.1,30,,8.4,83,
159,1904-08-09,26.4,30.2,2.4,9.6,79.7,
159,1904-08-10,25.1,30.5,,6.6,76,
159,1904-08-11,23.9,31.5,,4.1,79.7,
159,1904-08-12,23.3,31,,1.8,58.7,
159,1904-08-13,23.1,31.5,,2.4,74,
159,1904-08-14,23,31.3,,2.6,71.3,
159,1904-08-15,22.5,32,,3,76,
159,1904-08-16,24.1,31.3,,2.7,84,
159,1904-08-17,23.8,30.6,.1,6.1,72,
159,1904-08-18,23,29,7.1,14.6,79,
159,1904-08-19,17.1,30.7,,6.3,78.7,
159,1904-08-20,20.6,28.5,39.1,19.5,86.3,
159,1904-08-21,21.8,27,,8,80,
159,1904-08-22,20.8,28.2,,2.3,81,
159,1904-08-23,20.6,28.1,,6,73.3,
159,1904-08-24,21.8,28.5,,6.1,68.7,
159,1904-08-25,22,27.4,,5.7,74,
159,1904-08-26,21.6,29.3,,6,74.7,
159,1904-08-27,21.8,29,,6.9,76.7,
159,1904-08-28,21.8,28.5,,6.7,70.7,
159,1904-08-29,22,27.2,,6.5,69.7,
159,1904-08-30,22.1,28.6,,6.6,78,
159,1904-08-31,22.6,30.8,,7.1,65.7,
159,1904-09-01,20.2,25.4,,4,80,
159,1904-09-02,19.4,28.4,,4.2,80.7,
159,1904-09-03,20.2,27.5,0,2.8,70,
159,1904-09-04,18.7,28,,2.3,75.7,
159,1904-09-05,20.8,26,29.4,2.6,92.7,
159,1904-09-06,20.2,29.4,5.3,4.6,69.3,
159,1904-09-07,19.6,28,,2.7,67.3,
159,1904-09-08,20.6,27,,3.1,65.7,
159,1904-09-09,20.2,26.2,,3.4,76.3,
159,1904-09-10,18.9,27.2,,5.7,71.7,
159,1904-09-11,21.4,28.2,,6.9,78,
159,1904-09-12,21.1,23.4,39.2,3.6,93.7,
159,1904-09-13,20.3,28,,4.2,73,
159,1904-09-14,18.3,28.3,,4,77.3,
159,1904-09-15,20.1,27.2,,6.7,78.7,
159,1904-09-16,19.5,27.3,,7,72.7,
159,1904-09-17,20.4,30.4,,6.3,63.7,
159,1904-09-18,19.8,27.5,,4.6,70.7,
159,1904-09-19,18.8,26.3,,4,81.3,
159,1904-09-20,16.8,24.5,,6.2,66.3,
159,1904-09-21,14.7,24.7,,5.7,67.3,
159,1904-09-22,14.2,24.7,,8,67.7,
159,1904-09-23,12.9,24,,3.4,83,
159,1904-09-24,17.3,25.3,,4.4,64.7,
159,1904-09-25,16.9,24.7,,6,52.3,
159,1904-09-26,15,24.8,,3.5,71.7,
159,1904-09-27,15.4,24.2,,5.5,63.7,
159,1904-09-28,16.2,25.6,,6.2,69.7,
159,1904-09-29,16.2,24.9,,2.6,81,
159,1904-09-30,16.3,25,,1.1,82.7,
159,1904-10-01,17.6,22.1,0,2.2,80.3,
159,1904-10-02,17.5,22.9,1.7,5.7,87,
159,1904-10-03,16,25.6,1.5,5.4,75.7,
159,1904-10-04,14.7,25.2,,4.1,79.3,
159,1904-10-05,16,25.7,5.2,3.9,84.7,
159,1904-10-06,13.3,23.5,,5.5,59,
159,1904-10-07,12.1,22.6,,3.9,45,
159,1904-10-08,12,23,,4.5,55.3,
159,1904-10-09,13.5,19.8,,6.7,57.3,
159,1904-10-10,15.3,19.9,,5.5,57,
159,1904-10-11,14.7,21.6,0,5.3,67.7,
159,1904-10-12,15,24,,3.3,73,
159,1904-10-13,15,20.9,0,1.2,77,
159,1904-10-14,16.7,23.2,,2.3,78.7,
159,1904-10-15,16.8,22.4,4.5,3.4,80.7,
159,1904-10-16,15.5,23.7,,4.6,69,
159,1904-10-17,17,22.1,.9,9,70,
159,1904-10-18,15.3,23.5,,5.1,83.3,
159,1904-10-19,14.5,23.6,0,2.6,76,
159,1904-10-20,14.8,19.3,22.4,4.4,87.3,
159,1904-10-21,12.2,21.4,,4.8,53.7,
159,1904-10-22,4.2,14.5,,5.8,44.7,
159,1904-10-23,7.7,17.3,,2.6,56.3,
159,1904-10-24,12.1,22.3,,3.6,62.3,
159,1904-10-25,12.6,22.1,,2.2,63.3,
159,1904-10-26,11.4,21.3,,7.3,40.7,
159,1904-10-27,9,19.6,,6.2,48.3,
159,1904-10-28,11.1,18.4,0,5.2,52,
159,1904-10-29,8.9,16.4,,8.6,43.3,
159,1904-10-30,5.8,15.2,,8.5,32.3,
159,1904-10-31,5.3,15,,4.6,41,
159,1904-11-01,6.6,16.8,,5.3,53.3,
159,1904-11-02,9.3,18.8,,6.2,50,
159,1904-11-03,7.1,16.2,,6.3,51.3,
159,1904-11-04,9.9,18.2,,7.7,51.3,
159,1904-11-05,3,13.5,0,8.9,58.3,
159,1904-11-06,-.4,9,,11.8,33.7,
159,1904-11-07,2.3,13.7,,4,54.3,
159,1904-11-08,7.2,17,,5.1,55,
159,1904-11-09,8.1,19.3,,4.3,52.7,
159,1904-11-10,10,18.5,,5.7,52.7,
159,1904-11-11,9.3,21.3,,5,68,
159,1904-11-12,9.8,20.1,,2.4,76.3,
159,1904-11-13,13.6,18.5,1.9,2.4,90.7,
159,1904-11-14,8.6,18.1,0,6.2,76.7,
159,1904-11-15,2.2,11.1,,10.4,54.3,
159,1904-11-16,.9,7.1,0,10,49.7,
159,1904-11-17,-.4,10.1,,6.1,49.7,
159,1904-11-18,1.3,12.5,,5.4,44.3,
159,1904-11-19,4.8,15.7,.9,3.1,74.3,
159,1904-11-20,5.4,15,,3.9,68,
159,1904-11-21,5.4,15.2,,6.2,58,
159,1904-11-22,3.8,13.7,,10.5,46.3,
159,1904-11-23,1.2,10,,13.5,28.3,
159,1904-11-24,2,12.3,,8.9,37.3,
159,1904-11-25,5.6,15,,6.3,63,
159,1904-11-26,3.8,12.4,,10.6,35.3,
159,1904-11-27,2.2,11.5,,8,36,
159,1904-11-28,4.1,10.9,,5.9,54,
159,1904-11-29,6.8,14.2,,8.4,36.7,
159,1904-11-30,5.3,13.4,,7.9,34,
159,1904-12-01,1.5,11.3,,13.1,28.3,
159,1904-12-02,1.7,11.7,,8,52,
159,1904-12-03,3.6,13.2,,7.8,56,
159,1904-12-04,5.1,14.1,,8.1,48.7,
159,1904-12-05,1.7,13.5,,5.7,55,
159,1904-12-06,6.6,17.3,,8.2,59,
159,1904-12-07,12.9,19.6,,7.7,62.3,
159,1904-12-08,6.3,15.9,,9.7,41.7,
159,1904-12-09,6.1,14.9,,4.8,56.3,
159,1904-12-10,7.1,17,,3.2,62,
159,1904-12-11,8.1,16.4,2.2,6.8,59.7,
159,1904-12-12,1.3,8.3,3,11.7,58,
159,1904-12-13,1.8,5.9,.1,11.4,42.3,
159,1904-12-14,3.1,8.7,6.9,11.8,77,
159,1904-12-15,2,10.5,,11.7,55.7,
159,1904-12-16,0,10.5,,9.3,51,
159,1904-12-17,-4.5,3.9,,5.2,54,
159,1904-12-18,-5,1.6,,6.1,48.3,
159,1904-12-19,-4.2,6.1,,15.5,35.3,
159,1904-12-20,.1,8.2,,6.6,51.7,
159,1904-12-21,1.6,9.5,,4.8,61,
159,1904-12-22,-1.8,6.9,,9.7,45.3,
159,1904-12-23,-5.1,3.4,,10.7,54.7,
159,1904-12-24,-2.9,5.1,,8.5,43.7,
159,1904-12-25,-1.5,7.7,,8.8,56.7,
159,1904-12-26,-.3,10,,6.1,45.7,
159,1904-12-27,-.3,8.9,,11.1,26.7,
159,1904-12-28,-.3,10,,7.9,53.3,
159,1904-12-29,2.7,11,,5.6,62.7,
159,1904-12-30,.2,7.4,0,6.9,45.7,
159,1904-12-31,-1.5,6.7,,12.2,49,
159,1905-01-01,-2.6,7.4,.1,7.6,40.3,
159,1905-01-02,-.9,9,0,6.3,58.7,
159,1905-01-03,4.2,11.5,4.6,3.8,77,
159,1905-01-04,4.3,13,,7.4,63.3,
159,1905-01-05,5.8,14.6,,4.8,58.3,
159,1905-01-06,3.8,9,13.8,6,75,
159,1905-01-07,2.5,11.2,,6.4,52.7,
159,1905-01-08,2.3,11.3,,4.8,40,
159,1905-01-09,2.5,10.2,,6.4,40.7,
159,1905-01-10,2.2,11,,6.1,56.7,
159,1905-01-11,4.5,11.5,,6.4,66,
159,1905-01-12,6.5,12.7,,4.9,58,
159,1905-01-13,6.6,12.1,1.7,4.1,67,
159,1905-01-14,4.2,11.7,0,7.6,54,
159,1905-01-15,4.1,10.4,5.1,3.3,75,
159,1905-01-16,2.1,11.6,,5.3,49.7,
159,1905-01-17,3.5,12.7,,4.6,53,
159,1905-01-18,5.7,10.1,21.1,4.3,92,
159,1905-01-19,5.6,11.6,,6.1,69.3,
159,1905-01-20,3.7,12.9,,4.8,70.3,
159,1905-01-21,5.9,9.5,17.8,4.9,87.7,
159,1905-01-22,6.5,14.3,,5.6,82.7,
159,1905-01-23,5.7,14.2,,2.5,73.7,
159,1905-01-24,6.4,14.5,.1,4.9,70,
159,1905-01-25,3.5,7,1.1,9.8,72,
159,1905-01-26,4.2,6.2,12.9,14.5,80.7,
159,1905-01-27,2.8,7.4,6.4,5.7,84,
159,1905-01-28,-.7,3.9,,12.7,61.7,
159,1905-01-29,-1.9,2.9,,10,75,
159,1905-01-30,-4.9,-.2,,8.5,69.3,
159,1905-01-31,-2.2,6.4,1,7.7,67,
159,1905-02-01,1.8,8,.8,5.6,73,
159,1905-02-02,1.9,7.4,0,6.9,71.7,
159,1905-02-03,3,10,,5.1,69.3,
159,1905-02-04,.5,7.4,,7.9,58.3,
159,1905-02-05,-1,5.4,,8.7,53.3,
159,1905-02-06,-5.7,2.4,,10.4,59,
159,1905-02-07,-3.8,3.6,,4.3,61,
159,1905-02-08,-3.9,3.4,,5.9,46,
159,1905-02-09,-8.4,-.5,,9.6,53.7,
159,1905-02-10,-7.5,4.4,,10.6,50,
159,1905-02-11,-3.8,7.4,,9.6,46,
159,1905-02-12,-1,8.5,,9.3,36.3,
159,1905-02-13,2.2,10.7,,7.8,22,
159,1905-02-14,0,9,,7.1,39.3,
159,1905-02-15,-2.1,6.2,,7.4,42,
159,1905-02-16,-2.6,7.4,0,9.3,46,
159,1905-02-17,-4.9,5.7,,6.4,43.7,
159,1905-02-18,-5.4,5.7,,5.2,40.3,
159,1905-02-19,1,9.6,,5,42,
159,1905-02-20,-1.6,10.5,,5.6,41.7,
159,1905-02-21,1.6,11.1,,5.8,44.7,
159,1905-02-22,3,11.6,,6.4,38.7,
159,1905-02-23,-2.1,9.2,,5,48.7,
159,1905-02-24,2.7,10.2,,5,60.3,
159,1905-02-25,3.6,7.4,1.3,14,66.3,
159,1905-02-26,4,8.2,6,10.7,82.7,
159,1905-02-27,1.6,5.9,,6,64.3,
159,1905-02-28,-2.5,5.5,,10.8,60,
159,1905-03-01,-2.2,9.7,,10.2,58.7,
159,1905-03-02,2.2,10.6,,4.7,59.7,
159,1905-03-03,3.7,7.4,4.1,5.9,81.7,
159,1905-03-04,-.5,6.6,,11.8,43,
159,1905-03-05,-3.4,6.1,,9.7,47,
159,1905-03-06,-3.7,6.3,,8.8,41.7,
159,1905-03-07,-3.3,8.8,,6.6,53.3,
159,1905-03-08,2.7,11,2.4,4.1,53.7,
159,1905-03-09,1.9,12,,5.8,65,
159,1905-03-10,3.5,13.7,,5.4,53.7,
159,1905-03-11,7.2,11,.4,5.1,55.7,
159,1905-03-12,6,12.7,,9.4,63.3,
159,1905-03-13,5.5,11.2,7,5.6,80,
159,1905-03-14,4.8,11.5,0,5.5,61,
159,1905-03-15,2.3,13.2,0,6.9,35.3,
159,1905-03-16,2.6,9,0,7.5,39.7,
159,1905-03-17,.4,9.2,,5.9,46.3,
159,1905-03-18,5.4,12.4,,4,62.7,
159,1905-03-19,4.5,12.5,,8.3,59.7,
159,1905-03-20,6.2,10,1.5,10.5,60.3,
159,1905-03-21,5.6,11.5,,9.5,55,
159,1905-03-22,6.8,10.2,2.3,9,73.7,
159,1905-03-23,7.5,12.5,.8,9.1,74.7,
159,1905-03-24,8.1,11.5,0,8.3,78,
159,1905-03-25,7.8,16.2,.2,6.3,71.3,
159,1905-03-26,6,9.5,14.7,15.8,73,
159,1905-03-27,5.7,10.7,1.7,6.8,75.3,
159,1905-03-28,6.2,13,,8.2,68.7,
159,1905-03-29,8.3,17,,5.4,74,
159,1905-03-30,12.7,16.8,1.9,5.1,83.3,
159,1905-03-31,13.3,16.3,26.1,3.6,94.7,
159,1905-04-01,7.5,14.7,28.6,10.7,81,
159,1905-04-02,5.2,8.8,2.5,9.3,75,
159,1905-04-03,5,11.6,.2,5.4,71,
159,1905-04-04,6,12.2,,4.3,61.7,
159,1905-04-05,5.7,15,,4.8,49,
159,1905-04-06,6.4,13.8,,4.1,62.3,
159,1905-04-07,4.7,15.3,,7.6,48,
159,1905-04-08,2.4,12.7,,4.7,47.7,
159,1905-04-09,4.9,15.2,,2.7,65.3,
159,1905-04-10,6.5,18,,2.1,78.7,
159,1905-04-11,10.3,18.8,,2.5,67.3,
159,1905-04-12,10.4,16.7,,7.5,67.7,
159,1905-04-13,7.1,17,,2.9,73.3,
159,1905-04-14,9.8,19,,7.9,73,
159,1905-04-15,8.8,20.6,,6.3,74,
159,1905-04-16,9.4,13.5,11.7,7.1,85.7,
159,1905-04-17,8.4,12.9,15.9,4.4,85.7,
159,1905-04-18,7.5,14.5,.1,4.8,75.7,
159,1905-04-19,12.3,17.2,2.4,7.6,93.3,
159,1905-04-20,5.3,17.9,45.9,5.6,86,
159,1905-04-21,6.2,12.8,,6.3,49,
159,1905-04-22,5.5,13.5,,7.8,57.3,
159,1905-04-23,4.7,13.8,,5.6,55.3,
159,1905-04-24,8.5,12,18.9,4.3,82.7,
159,1905-04-25,9.8,15.8,1.5,7.2,85.3,
159,1905-04-26,10.6,13.9,2.2,2.9,87.3,
159,1905-04-27,9.1,16.8,,3.4,85.3,
159,1905-04-28,11.2,17,,8,66.3,
159,1905-04-29,8.5,18.8,,5.9,53,
159,1905-04-30,11.5,16.5,31.5,5.4,95.7,
159,1905-05-01,14.2,18.7,.1,9.1,80,
159,1905-05-02,14.1,20,,8.7,58,
159,1905-05-03,9.4,18.7,,6.5,44.7,
159,1905-05-04,10.2,18.6,,6,48.3,
159,1905-05-05,10.1,20.6,0,2.9,57.3,
159,1905-05-06,15.8,18.3,44.5,12.1,93,
159,1905-05-07,13.6,21.1,,3.6,85.3,
159,1905-05-08,13.2,19.1,,6.8,81.3,
159,1905-05-09,13,18.2,0,3.8,74,
159,1905-05-10,12.8,21.7,,4.3,62.3,
159,1905-05-11,13.6,23.5,,3.8,72.7,
159,1905-05-12,11.3,21.1,,1.9,82.3,
159,1905-05-13,13.3,22.6,,2.7,76,
159,1905-05-14,15.3,19.6,13.9,4.8,83.7,
159,1905-05-15,15.1,19.6,13.1,3.5,98,
159,1905-05-16,15.8,20.2,4.7,4.8,93,
159,1905-05-17,16,21.2,.2,6.8,92,
159,1905-05-18,13.4,24.7,,3.9,77.7,
159,1905-05-19,13.3,21.1,.9,2.7,89.3,
159,1905-05-20,12.6,17.8,30.4,2.5,91.3,
159,1905-05-21,12.4,21.4,,6.5,72.3,
159,1905-05-22,15.4,19.4,,12.6,77,
159,1905-05-23,13.6,19.6,,5.7,72.3,
159,1905-05-24,14.6,24.8,,5.6,71,
159,1905-05-25,15.3,20.4,0,2.3,82.7,
159,1905-05-26,15.6,19.8,4.2,8.1,71,
159,1905-05-27,10.4,23.3,,12.4,55,
159,1905-05-28,10,25.4,,7.8,70.3,
159,1905-05-29,15.3,22.7,,3.4,82,
159,1905-05-30,16.2,21.8,,4.1,84,
159,1905-05-31,16.6,20.8,,3.7,92.7,
159,1905-06-01,15.5,21.9,,3.6,91.7,
159,1905-06-02,16.1,23.5,1.7,6.8,88.7,
159,1905-06-03,15,20.9,48.2,9.1,94,
159,1905-06-04,14.8,22.1,,3.8,87,
159,1905-06-05,16.6,23.5,0,5.3,82.7,
159,1905-06-06,16.1,26,,4.1,83.7,
159,1905-06-07,15.8,23,,8.2,55.7,
159,1905-06-08,13.6,22.9,,3.4,67.7,
159,1905-06-09,15.9,24.2,,3,68.3,
159,1905-06-10,17,26.8,,4.6,71.3,
159,1905-06-11,18.2,24.1,,6.7,75.7,
159,1905-06-12,18.2,23.8,,3.2,90,
159,1905-06-13,19.6,22.1,21.8,2,97.7,
159,1905-06-14,18.8,22.6,2.4,3.3,91.7,
159,1905-06-15,19.2,24.2,,4.9,87,
159,1905-06-16,18.4,25.8,,3.4,73.3,
159,1905-06-17,17.4,24.8,,6.3,83,
159,1905-06-18,17,22.2,4.8,7.5,80,
159,1905-06-19,16.6,21.9,12,6.4,74,
159,1905-06-20,17.2,21.9,.1,7.2,72.3,
159,1905-06-21,16,21.5,,7.8,75,
159,1905-06-22,15.5,22.7,,5.9,80.7,
159,1905-06-23,15.5,22.1,,2.8,83,
159,1905-06-24,17.4,24.2,,3.2,76.7,
159,1905-06-25,17.5,25.4,,3.2,81.3,
159,1905-06-26,19.2,24.2,.2,3.4,79.3,
159,1905-06-27,17.4,21.9,97.9,4,96,
159,1905-06-28,19.2,29,.1,6.3,83.7,
159,1905-06-29,17.9,24,,3.6,86.7,
159,1905-06-30,18.5,20.8,3.8,2.3,90.7,
159,1905-07-01,18.6,21.9,2.3,2.7,93.7,
159,1905-07-02,19.3,22.4,46.5,3,98.7,
159,1905-07-03,20.4,27.5,3.6,3.4,86,
159,1905-07-04,22.3,27.3,.6,7.8,87.3,
159,1905-07-05,22.6,26.3,29.8,7.5,95.3,
159,1905-07-06,20.2,24.9,,6.7,90,
159,1905-07-07,18.9,24,,4.1,86.3,
159,1905-07-08,20.1,26.5,,5.2,88,
159,1905-07-09,22.6,28,,6.1,86,
159,1905-07-10,23.5,28.9,,5.4,87.7,
159,1905-07-11,23.5,28.5,,5.9,88,
159,1905-07-12,24.5,30.4,,7,82.3,
159,1905-07-13,22.6,30,,6.1,87.3,
159,1905-07-14,23.9,28.6,1.7,4.6,88.3,
159,1905-07-15,22.5,29.2,,2.5,87.3,
159,1905-07-16,22.7,30.2,,2.7,86.7,
159,1905-07-17,22.9,29.7,,4.1,77.7,
159,1905-07-18,23.8,27.3,57.3,14.2,86,
159,1905-07-19,23.5,29.4,12.6,5,87.7,
159,1905-07-20,22.7,27,.8,4.9,88.7,
159,1905-07-21,21.3,27.2,.6,4.9,84.3,
159,1905-07-22,22.2,26.5,2,4.9,87.7,
159,1905-07-23,22.4,27.5,42.7,4,94.7,
159,1905-07-24,22.7,25.3,0,4.4,96.3,
159,1905-07-25,20.6,25.4,38.6,5.5,94.7,
159,1905-07-26,21.4,23.5,37.9,5.7,97.3,
159,1905-07-27,21.4,24.2,218.5,5.2,96.3,
159,1905-07-28,22.9,25.1,136.8,6.4,91.3,
159,1905-07-29,20.5,26.3,,2.4,92,
159,1905-07-30,22.9,26.7,13,6.7,92.7,
159,1905-07-31,24.5,29,,7.8,81.3,
159,1905-08-01,22.3,29.4,6.9,6.4,86.7,
159,1905-08-02,22.7,25.6,13.5,5.2,90.3,
159,1905-08-03,21.1,27.5,19.9,5.3,87.3,
159,1905-08-04,20.9,26,.1,3.4,83.3,
159,1905-08-05,21.6,27,40.4,4.1,92,
159,1905-08-06,22.3,26.3,48,7.3,87.7,
159,1905-08-07,20.6,26.2,43.5,3.4,89,
159,1905-08-08,22.1,23.7,138.3,8.4,91,
159,1905-08-09,21.1,26.5,45.4,8.3,89,
159,1905-08-10,21.2,25.7,,2.4,89,
159,1905-08-11,20.4,25.5,.5,3,86.7,
159,1905-08-12,20.7,25.3,17.6,9.7,90,
159,1905-08-13,19.8,22.5,82,5.3,92.7,
159,1905-08-14,19.3,24.2,,6.3,79.3,
159,1905-08-15,19.2,24.4,,7.2,76.7,
159,1905-08-16,19,22.6,.8,7,82,
159,1905-08-17,20.5,27.4,.7,5.5,74.3,
159,1905-08-18,18.9,24.7,.2,3.6,83,
159,1905-08-19,19.8,24.4,58.3,4.2,87.7,
159,1905-08-20,22.4,27.4,.1,5.8,84.3,
159,1905-08-21,20.9,23.8,1.1,3.6,83.7,
159,1905-08-22,19.7,26.5,,3.5,78.3,
159,1905-08-23,20.1,27.1,,2.4,84,
159,1905-08-24,21.5,26.3,,5.2,82,
159,1905-08-25,21.2,27.2,,5.3,82,
159,1905-08-26,20.6,23.4,6.4,4.4,89.3,
159,1905-08-27,20.3,24.3,1.5,4.7,88,
159,1905-08-28,20.7,24.5,4.2,8.1,83,
159,1905-08-29,21.8,25.4,27.1,4.1,92.3,
159,1905-08-30,21.3,24,9.1,5.4,85.3,
